m22,m33,m23,k,min,max,file,difference,label
4.98102e-25,5.68588e-27,-8.30169e-28,7e-14,0.11194,0.55383,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.44189,1
4.98102e-25,5.68588e-27,-8.30169e-28,1.5e-14,0.1092,0.59406,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48486,1
1.99241e-24,5.68588e-27,-8.30169e-28,5e-14,0.09682,0.55188,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.45506,1
2.49051e-24,5.68588e-27,-8.30169e-28,8e-15,0.11318,0.60257,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48939,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1e-13,0.15185,0.50299,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1e-13.png,0.35114,1
1.4943099999999998e-27,5.68588e-27,-8.30169e-28,3e-15,0.34936,0.48232,FeCrCo_m22_1.49431e-27_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.13296,1
4.98102e-25,5.68588e-27,-8.30169e-28,3e-15,0.11207,0.6021,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.49003,1
2.49051e-25,5.68588e-27,-8.30169e-28,1.1e-14,0.10857,0.59696,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48839,1
9.96204e-25,5.68588e-27,-8.30169e-28,3e-14,0.10265,0.58232,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47967,1
2.24146e-24,5.68588e-27,-8.30169e-28,9e-15,0.11291,0.59793,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48502,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,3e-14,0.09943,0.5718,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47237,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,2e-14,0.10805,0.59186,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48381,1
9.962039999999999e-27,5.68588e-27,-8.30169e-28,1e-15,0.10713,0.58722,FeCrCo_m22_9.96204e-27_m33_5.68588e-27_m23_-8.30169e-28_k_1e-15.png,0.48009,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,3e-14,0.09943,0.5718,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47237,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,3e-14,0.10747,0.58085,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47338,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,7e-15,0.10887,0.59073,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48186,1
1.99241e-24,5.68588e-27,-8.30169e-28,7e-14,0.11353,0.54046,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.42693,1
2.49051e-24,5.68588e-27,-8.30169e-28,1e-14,0.11159,0.59854,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48695,1
2.24146e-25,5.68588e-27,-8.30169e-28,1.9e-14,0.10747,0.59046,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48299,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.2e-14,0.10828,0.59408,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.4858,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,5e-15,0.11388,0.60112,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.48724,1
4.98102e-25,5.68588e-27,-8.30169e-28,6e-14,0.10456,0.55816,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.4536,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,9e-15,0.10799,0.58824,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48025,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,1.8e-14,0.11736,0.56462,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.44726,1
9.96204e-25,5.68588e-27,-8.30169e-28,7e-15,0.1127,0.58937,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.47667,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,8e-15,0.10843,0.59069,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48226,1
2.49051e-25,5.68588e-27,-8.30169e-28,7e-15,0.10935,0.59514,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48579,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,9e-15,0.11259,0.59445,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48186,1
7.47153e-27,5.68588e-27,-8.30169e-28,1e-15,0.10681,0.58796,FeCrCo_m22_7.47153e-27_m33_5.68588e-27_m23_-8.30169e-28_k_1e-15.png,0.48115,1
1.49431e-25,5.68588e-27,-8.30169e-28,7e-15,0.10883,0.59435,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48552,1
1.99241e-24,5.68588e-27,-8.30169e-28,8e-15,0.11334,0.60072,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48738,1
2.49051e-24,5.68588e-27,-8.30169e-28,9e-15,0.11252,0.59896,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48644,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1e-14,0.10796,0.58669,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.47873,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1e-14,0.11212,0.59507,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48295,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.5e-14,0.11008,0.59564,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48556,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,3e-15,0.11076,0.59858,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.48782,1
7.47153e-27,5.68588e-27,-8.30169e-28,4e-15,0.1097,0.57654,FeCrCo_m22_7.47153e-27_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.46684,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,1.6e-14,0.10903,0.59412,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48509,1
4.98102e-25,5.68588e-27,-8.30169e-28,9e-14,0.19996,0.49497,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-14.png,0.29501,1
9.96204e-25,5.68588e-27,-8.30169e-28,1.2e-14,0.11133,0.59672,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.48539,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.6e-14,0.10955,0.59556,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48601,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,3e-14,0.1018,0.57875,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47695,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,4e-14,0.11059,0.56878,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.45819,1
1.24526e-26,5.68588e-27,-8.30169e-28,1.1e-14,0.12426,0.5622,FeCrCo_m22_1.24526e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.43794,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,5e-15,0.11388,0.60112,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.48724,1
2.49051e-24,5.68588e-27,-8.30169e-28,9e-15,0.11252,0.59896,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48644,1
1.74336e-27,5.68588e-27,-8.30169e-28,3e-15,0.20087,0.51857,FeCrCo_m22_1.74336e-27_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.3177,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,1e-14,0.11205,0.57451,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.46246,1
1.49431e-25,5.68588e-27,-8.30169e-28,6e-14,0.14325,0.53477,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.39152,1
1.99241e-24,5.68588e-27,-8.30169e-28,6e-15,0.1144,0.59494,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.48054,1
1.49431e-26,5.68588e-27,-8.30169e-28,4e-15,0.10863,0.57784,FeCrCo_m22_1.49431e-26_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.46921,1
9.96204e-25,5.68588e-27,-8.30169e-28,1e-14,0.11168,0.59975,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48807,1
1.24525e-25,5.68588e-27,-8.30169e-28,3e-15,0.11076,0.59709,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.48633,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1e-15,0.1112,0.59498,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-15.png,0.48378,1
4.98102e-25,5.68588e-27,-8.30169e-28,1.5e-14,0.1092,0.59406,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48486,1
1.24525e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10759,0.58648,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.47889,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,5e-14,0.09901,0.55966,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.46065,1
2.49051e-25,5.68588e-27,-8.30169e-28,1.4e-14,0.10809,0.59463,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48654,1
1.49431e-25,5.68588e-27,-8.30169e-28,6e-14,0.14325,0.53477,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.39152,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.7e-14,0.10801,0.5847,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.47669,1
2.49051e-24,5.68588e-27,-8.30169e-28,7e-14,0.11327,0.53996,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.42669,1
7.47153e-25,5.68588e-27,-8.30169e-28,3e-14,0.10478,0.58524,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.48046,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.3e-14,0.1111,0.59774,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.48664,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,9e-15,0.11259,0.59445,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48186,1
4.98102e-25,5.68588e-27,-8.30169e-28,1.9e-14,0.10875,0.59333,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48458,1
2.49051e-24,5.68588e-27,-8.30169e-28,1e-14,0.11159,0.59854,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48695,1
4.98102e-25,5.68588e-27,-8.30169e-28,5e-15,0.11119,0.59992,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.48873,1
1.74336e-25,5.68588e-27,-8.30169e-28,9e-15,0.1083,0.59379,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48549,1
2.49051e-24,5.68588e-27,-8.30169e-28,1.5e-14,0.1073,0.58896,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48166,1
1.24526e-26,5.68588e-27,-8.30169e-28,3e-15,0.10879,0.58009,FeCrCo_m22_1.24526e-26_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.4713,1
7.47153e-25,5.68588e-27,-8.30169e-28,7e-14,0.1107,0.54774,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.43704,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,2e-14,0.10805,0.59186,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48381,1
7.47153e-27,5.68588e-27,-8.30169e-28,1.1e-14,0.2709,0.4922,FeCrCo_m22_7.47153e-27_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.2213,1
2.24146e-26,5.68588e-27,-8.30169e-28,1.1e-14,0.11133,0.57614,FeCrCo_m22_2.24146e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.46481,1
7.47153e-25,5.68588e-27,-8.30169e-28,4e-14,0.09932,0.57566,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.47634,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,6e-15,0.11362,0.59299,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.47937,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,1.8e-14,0.10693,0.5865,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.47957,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,9e-15,0.10874,0.5965,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48776,1
1.24526e-26,5.68588e-27,-8.30169e-28,5e-15,0.10918,0.5768,FeCrCo_m22_1.24526e-26_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.46762,1
7.47153e-27,5.68588e-27,-8.30169e-28,2e-15,0.10805,0.58062,FeCrCo_m22_7.47153e-27_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.47257,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.6e-14,0.10779,0.58291,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.47512,1
2.24146e-24,5.68588e-27,-8.30169e-28,1.8e-14,0.10756,0.58914,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48158,1
4.98102e-25,5.68588e-27,-8.30169e-28,1.8e-14,0.10917,0.59398,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48481,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,8e-14,0.11907,0.53722,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.41815,1
4.98102e-25,5.68588e-27,-8.30169e-28,1.8e-14,0.10917,0.59398,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48481,1
1.74336e-26,5.68588e-27,-8.30169e-28,5e-15,0.10904,0.57856,FeCrCo_m22_1.74336e-26_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.46952,1
7.47153e-27,5.68588e-27,-8.30169e-28,2e-15,0.10805,0.58062,FeCrCo_m22_7.47153e-27_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.47257,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.6e-14,0.10955,0.59556,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48601,1
1.74336e-25,5.68588e-27,-8.30169e-28,6e-15,0.10934,0.5949,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.48556,1
2.49051e-25,5.68588e-27,-8.30169e-28,4e-14,0.1026,0.5804,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.4778,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,4e-14,0.11059,0.56878,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.45819,1
1.74336e-25,5.68588e-27,-8.30169e-28,1.5e-14,0.10759,0.59068,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48309,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,8e-15,0.10817,0.58417,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.476,1
1.49431e-25,5.68588e-27,-8.30169e-28,6e-14,0.14325,0.53477,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.39152,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.5e-14,0.11003,0.59528,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48525,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.1e-14,0.10763,0.58598,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.47835,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.5e-14,0.10758,0.58511,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.47753,1
2.49051e-25,5.68588e-27,-8.30169e-28,1.4e-14,0.10809,0.59463,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48654,1
4.98102e-25,5.68588e-27,-8.30169e-28,5e-14,0.10045,0.56927,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.46882,1
4.98102e-25,5.68588e-27,-8.30169e-28,4e-15,0.11172,0.60121,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.48949,1
2.24146e-25,5.68588e-27,-8.30169e-28,1.8e-14,0.10764,0.58953,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48189,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.8e-14,0.10772,0.58989,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48217,1
9.96204e-25,5.68588e-27,-8.30169e-28,2e-14,0.10826,0.59434,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48608,1
1.49431e-25,5.68588e-27,-8.30169e-28,4e-14,0.10499,0.57713,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.47214,1
1.74336e-25,5.68588e-27,-8.30169e-28,7e-14,0.27337,0.48749,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.21412,1
7.47153e-25,5.68588e-27,-8.30169e-28,2e-14,0.10866,0.59455,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48589,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,8e-15,0.10817,0.58417,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.476,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.5e-14,0.10969,0.59645,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48676,1
7.47153e-25,5.68588e-27,-8.30169e-28,6e-14,0.10337,0.55814,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.45477,1
9.96204e-25,5.68588e-27,-8.30169e-28,1.2e-14,0.11133,0.59672,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.48539,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,9e-14,0.13062,0.53073,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-14.png,0.40011,1
4.9810199999999994e-27,5.68588e-27,-8.30169e-28,7e-15,0.14177,0.55405,FeCrCo_m22_4.98102e-27_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.41228,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,9e-15,0.11269,0.59428,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48159,1
2.24146e-24,5.68588e-27,-8.30169e-28,6e-14,0.10818,0.54761,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.43943,1
1.24525e-25,5.68588e-27,-8.30169e-28,1.1e-14,0.10839,0.59152,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48313,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.8e-14,0.10772,0.58915,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48143,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.2e-14,0.10813,0.58653,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.4784,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,1.5e-14,0.12399,0.56128,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.43729,1
1.99241e-24,5.68588e-27,-8.30169e-28,2e-14,0.10542,0.58572,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.4803,1
2.49051e-25,5.68588e-27,-8.30169e-28,8e-14,0.38274,0.48067,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.09793,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.1e-14,0.11227,0.59734,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48507,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1e-14,0.10831,0.58303,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.47472,1
4.98102e-25,5.68588e-27,-8.30169e-28,1e-14,0.11016,0.59693,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48677,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,4e-14,0.31166,0.48257,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.17091,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,1.7e-14,0.10723,0.58639,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.47916,1
9.96204e-25,5.68588e-27,-8.30169e-28,9e-14,0.13123,0.53297,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-14.png,0.40174,1
1.24526e-27,5.68588e-27,-8.30169e-28,2e-15,0.19412,0.52127,FeCrCo_m22_1.24526e-27_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.32715,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,3e-14,0.10675,0.58763,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.48088,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10957,0.59531,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48574,1
1.99241e-24,5.68588e-27,-8.30169e-28,2e-14,0.10542,0.58572,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.4803,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,1e-14,0.10807,0.58905,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48098,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.2e-14,0.1112,0.59804,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.48684,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,6e-14,0.10162,0.55504,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.45342,1
1.74336e-25,5.68588e-27,-8.30169e-28,8e-15,0.10869,0.5935,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48481,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.1e-14,0.10857,0.59205,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48348,1
2.49051e-25,5.68588e-27,-8.30169e-28,1.9e-14,0.10733,0.59202,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48469,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.5e-14,0.10969,0.59645,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48676,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.1e-14,0.10857,0.59205,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48348,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,6e-15,0.10842,0.5896,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.48118,1
